"","Date.Rptd","date","TIME.OCC","AREA","AREA.NAME","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","Weapon.Used.Cd","Weapon.Desc","Status","Status.Desc","LAT","LON"
"818","03/18/2020 12:00:00 AM",2020-03-17,2040,11,"Northeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",53,"M","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0862,-118.2257
"819","03/16/2020 12:00:00 AM",2020-03-16,1655,11,"Northeast",624,"BATTERY - SIMPLE ASSAULT",46,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0951,-118.2171
"820","03/08/2020 12:00:00 AM",2020-03-08,1620,5,"Harbor",235,"CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT",15,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",207,"OTHER KNIFE","AO","Adult Other",33.7288,-118.2858
"821","03/07/2020 12:00:00 AM",2020-03-07,45,7,"Wilshire",310,"BURGLARY",37,"F","H",203,"OTHER BUSINESS",306,"ROCK/THROWN OBJECT","IC","Invest Cont",34.0782,-118.3695
"822","03/08/2020 12:00:00 AM",2020-03-08,1720,3,"Southwest",626,"INTIMATE PARTNER - SIMPLE ASSAULT",20,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0109,-118.3338
"823","03/15/2020 12:00:00 AM",2020-03-15,330,1,"Central",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",58,"F","B",834,"LA UNION STATION (NOT LINE SPECIFIC)",511,"VERBAL THREAT","AA","Adult Arrest",34.0563,-118.2374
"824","03/16/2020 12:00:00 AM",2020-03-15,2320,5,"Harbor",626,"INTIMATE PARTNER - SIMPLE ASSAULT",36,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.7749,-118.2764
"825","03/07/2020 12:00:00 AM",2020-03-06,2345,6,"Hollywood",210,"ROBBERY",31,"M","H",101,"STREET",102,"HAND GUN","IC","Invest Cont",34.1016,-118.3387
"826","03/16/2020 12:00:00 AM",2020-03-16,1115,10,"West Valley",626,"INTIMATE PARTNER - SIMPLE ASSAULT",23,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.2048,-118.5219
"827","03/13/2020 12:00:00 AM",2020-03-13,1230,5,"Harbor",626,"INTIMATE PARTNER - SIMPLE ASSAULT",63,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.7907,-118.2719
"828","03/15/2020 12:00:00 AM",2020-03-15,900,8,"West LA",624,"BATTERY - SIMPLE ASSAULT",79,"F","X",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0365,-118.436
"829","03/13/2020 12:00:00 AM",2020-03-13,2320,20,"Olympic",626,"INTIMATE PARTNER - SIMPLE ASSAULT",23,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0454,-118.308
"830","03/08/2020 12:00:00 AM",2020-03-08,1130,1,"Central",761,"BRANDISH WEAPON",30,"M","O",101,"STREET",207,"OTHER KNIFE","AO","Adult Other",34.0435,-118.2427
"831","03/04/2020 12:00:00 AM",2020-03-04,2245,4,"Hollenbeck",624,"BATTERY - SIMPLE ASSAULT",28,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0545,-118.1949
"832","03/06/2020 12:00:00 AM",2020-03-06,800,3,"Southwest",210,"ROBBERY",31,"M","H",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0099,-118.3089
"833","03/09/2020 12:00:00 AM",2020-03-09,615,7,"Wilshire",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",21,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.046,-118.3347
"834","03/15/2020 12:00:00 AM",2020-03-15,200,4,"Hollenbeck",624,"BATTERY - SIMPLE ASSAULT",37,"F","H",504,"OTHER RESIDENCE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0382,-118.2064
"835","03/17/2020 12:00:00 AM",2020-03-16,1230,9,"Van Nuys",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",42,"M","H",101,"STREET",310,"CONCRETE BLOCK/BRICK","IC","Invest Cont",34.196,-118.4575
"836","03/17/2020 12:00:00 AM",2020-03-17,2325,3,"Southwest",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",10,"M","B",501,"SINGLE FAMILY DWELLING",301,"BELT FLAILING INSTRUMENT/CHAIN","AO","Adult Other",34.0355,-118.3041
"837","03/11/2020 12:00:00 AM",2020-03-11,1620,5,"Harbor",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",44,"M","H",104,"DRIVEWAY",307,"VEHICLE","AO","Adult Other",33.7484,-118.2948
"838","03/08/2020 12:00:00 AM",2020-03-07,1900,11,"Northeast",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",36,"F","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0858,-118.2599
"839","03/09/2020 12:00:00 AM",2020-03-08,1240,9,"Van Nuys",761,"BRANDISH WEAPON",28,"M","B",108,"PARKING LOT",102,"HAND GUN","IC","Invest Cont",34.2085,-118.4504
"840","03/08/2020 12:00:00 AM",2020-03-08,500,10,"West Valley",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",35,"M","H",501,"SINGLE FAMILY DWELLING",204,"FOLDING KNIFE","AO","Adult Other",34.2034,-118.5326
"841","03/04/2020 12:00:00 AM",2020-03-04,825,1,"Central",220,"ATTEMPTED ROBBERY",50,"F","A",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0515,-118.2424
"842","03/16/2020 12:00:00 AM",2020-03-16,719,10,"West Valley",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",25,"F","O",501,"SINGLE FAMILY DWELLING",200,"KNIFE WITH BLADE 6INCHES OR LESS","AA","Adult Arrest",34.2193,-118.5388
"843","03/04/2020 12:00:00 AM",2020-03-04,2030,2,"Rampart",210,"ROBBERY",27,"M","B",501,"SINGLE FAMILY DWELLING",102,"HAND GUN","AO","Adult Other",34.0406,-118.2798
"844","03/16/2020 12:00:00 AM",2020-03-15,2120,7,"Wilshire",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,"M","H",101,"STREET",102,"HAND GUN","AA","Adult Arrest",34.0475,-118.325
"845","03/17/2020 12:00:00 AM",2020-03-17,900,10,"West Valley",624,"BATTERY - SIMPLE ASSAULT",45,"F","W",701,"HOSPITAL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1698,-118.5308
"846","03/17/2020 12:00:00 AM",2020-03-17,1535,4,"Hollenbeck",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",41,"F","H",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AA","Adult Arrest",34.04,-118.2013
"847","03/18/2020 12:00:00 AM",2020-03-18,2205,1,"Central",220,"ATTEMPTED ROBBERY",56,"M","O",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JA","Juv Arrest",34.0623,-118.2383
"848","03/15/2020 12:00:00 AM",2020-03-15,1800,1,"Central",820,"ORAL COPULATION",66,"F","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0473,-118.2566
"849","03/14/2020 12:00:00 AM",2020-03-14,200,1,"Central",626,"INTIMATE PARTNER - SIMPLE ASSAULT",30,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0467,-118.252
"850","03/10/2020 12:00:00 AM",2020-03-10,1240,4,"Hollenbeck",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",71,"M","A",503,"HOTEL",311,"HAMMER","AO","Adult Other",34.0752,-118.2188
"851","03/04/2020 12:00:00 AM",2020-03-04,1655,4,"Hollenbeck",624,"BATTERY - SIMPLE ASSAULT",22,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.059,-118.1947
"852","03/14/2020 12:00:00 AM",2020-03-14,1130,4,"Hollenbeck",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",28,"M","O",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AO","Adult Other",34.0267,-118.1954
"853","03/16/2020 12:00:00 AM",2020-03-13,1900,11,"Northeast",626,"INTIMATE PARTNER - SIMPLE ASSAULT",30,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1063,-118.1995
"854","03/15/2020 12:00:00 AM",2020-03-15,900,10,"West Valley",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",52,"F","B",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","AA","Adult Arrest",34.2148,-118.5404
"855","03/05/2020 12:00:00 AM",2020-03-05,1155,7,"Wilshire",624,"BATTERY - SIMPLE ASSAULT",14,"M","B",721,"HIGH SCHOOL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","JA","Juv Arrest",34.0563,-118.3313
"856","03/15/2020 12:00:00 AM",2020-03-15,1000,7,"Wilshire",624,"BATTERY - SIMPLE ASSAULT",44,"F","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0504,-118.3448
"857","03/04/2020 12:00:00 AM",2020-03-04,2245,4,"Hollenbeck",624,"BATTERY - SIMPLE ASSAULT",43,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0545,-118.1949
"858","03/13/2020 12:00:00 AM",2020-03-13,400,5,"Harbor",121,"RAPE, FORCIBLE",37,"F","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.7424,-118.2945
"859","03/15/2020 12:00:00 AM",2020-03-15,1030,6,"Hollywood",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.0889,-118.3277
"860","03/09/2020 12:00:00 AM",2020-03-08,2330,6,"Hollywood",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,"F","W",210,"RESTAURANT/FAST FOOD",212,"BOTTLE","IC","Invest Cont",34.0998,-118.3295
"861","03/07/2020 12:00:00 AM",2020-03-07,2330,6,"Hollywood",624,"BATTERY - SIMPLE ASSAULT",25,"F","H",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0998,-118.3211
"862","03/17/2020 12:00:00 AM",2020-03-17,1220,1,"Central",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",38,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0446,-118.245
"863","03/11/2020 12:00:00 AM",2020-03-11,1300,2,"Rampart",210,"ROBBERY",26,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.061,-118.2775
"864","03/16/2020 12:00:00 AM",2020-03-16,815,1,"Central",210,"ROBBERY",37,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0449,-118.2458
"865","03/12/2020 12:00:00 AM",2020-03-12,1800,5,"Harbor",210,"ROBBERY",22,"F","O",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",33.8202,-118.2995
"866","03/04/2020 12:00:00 AM",2020-03-04,1630,10,"West Valley",626,"INTIMATE PARTNER - SIMPLE ASSAULT",64,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1939,-118.512
"867","03/06/2020 12:00:00 AM",2020-03-06,1300,8,"West LA",624,"BATTERY - SIMPLE ASSAULT",80,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0462,-118.4361
"868","03/19/2020 12:00:00 AM",2020-03-18,1720,10,"West Valley",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",35,"M","O",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","IC","Invest Cont",34.1693,-118.5142
"869","03/16/2020 12:00:00 AM",2020-03-16,1215,6,"Hollywood",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",32,"F","H",402,"MARKET",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",34.0888,-118.3124
"870","03/17/2020 12:00:00 AM",2020-03-17,2325,3,"Southwest",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",8,"M","B",501,"SINGLE FAMILY DWELLING",301,"BELT FLAILING INSTRUMENT/CHAIN","AO","Adult Other",34.0355,-118.3041
"871","03/09/2020 12:00:00 AM",2020-03-09,2215,7,"Wilshire",624,"BATTERY - SIMPLE ASSAULT",42,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0734,-118.3765
"872","03/09/2020 12:00:00 AM",2020-03-09,1245,7,"Wilshire",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",21,"M","W",103,"ALLEY",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.0817,-118.3627
"873","03/19/2020 12:00:00 AM",2020-03-18,1555,9,"Van Nuys",624,"BATTERY - SIMPLE ASSAULT",47,"M","W",701,"HOSPITAL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1766,-118.448
"874","03/13/2020 12:00:00 AM",2020-03-12,1400,1,"Central",210,"ROBBERY",51,"F","B",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.0437,-118.2455
"875","03/15/2020 12:00:00 AM",2020-03-14,1330,21,"Topanga",626,"INTIMATE PARTNER - SIMPLE ASSAULT",24,"F","W",109,"PARK/PLAYGROUND",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.1756,-118.6146
"876","03/17/2020 12:00:00 AM",2020-03-17,1715,6,"Hollywood",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",47,"M","W",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",34.0944,-118.331
"877","03/07/2020 12:00:00 AM",2020-03-06,2315,1,"Central",626,"INTIMATE PARTNER - SIMPLE ASSAULT",32,"M","H",716,"THEATRE/MOVIE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0452,-118.2534
"878","03/12/2020 12:00:00 AM",2020-03-11,800,11,"Northeast",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",9,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest",34.1094,-118.2653
"879","03/07/2020 12:00:00 AM",2020-03-07,1700,1,"Central",626,"INTIMATE PARTNER - SIMPLE ASSAULT",36,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0496,-118.2458
"880","03/05/2020 12:00:00 AM",2020-03-05,1050,6,"Hollywood",220,"ATTEMPTED ROBBERY",22,"M","O",203,"OTHER BUSINESS",511,"VERBAL THREAT","AA","Adult Arrest",34.098,-118.3445
"881","03/19/2020 12:00:00 AM",2020-03-18,2040,13,"Newton",110,"CRIMINAL HOMICIDE",36,"M","H",101,"STREET",102,"HAND GUN","AA","Adult Arrest",33.9915,-118.2765
"882","03/15/2020 12:00:00 AM",2020-03-13,2255,11,"Northeast",761,"BRANDISH WEAPON",54,"M","O",501,"SINGLE FAMILY DWELLING",207,"OTHER KNIFE","AO","Adult Other",34.1219,-118.2138
"883","03/17/2020 12:00:00 AM",2020-03-17,210,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,"M","H",101,"STREET",312,"PIPE/METAL PIPE","AO","Adult Other",34.0526,-118.3063
"884","03/04/2020 12:00:00 AM",2020-03-04,300,8,"West LA",626,"INTIMATE PARTNER - SIMPLE ASSAULT",47,"F","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0358,-118.4119
"885","03/06/2020 12:00:00 AM",2020-03-06,330,7,"Wilshire",626,"INTIMATE PARTNER - SIMPLE ASSAULT",37,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0817,-118.3272
"886","03/06/2020 12:00:00 AM",2020-03-06,1745,8,"West LA",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,"M","W",122,"VEHICLE, PASSENGER/TRUCK",212,"BOTTLE","IC","Invest Cont",34.0548,-118.3837
"887","03/05/2020 12:00:00 AM",2020-03-05,400,1,"Central",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",40,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AO","Adult Other",34.0474,-118.2496
"888","03/07/2020 12:00:00 AM",2020-03-06,2300,7,"Wilshire",761,"BRANDISH WEAPON",33,"M","W",710,"OTHER PREMISE",511,"VERBAL THREAT","AO","Adult Other",34.04,-118.3454
"889","03/07/2020 12:00:00 AM",2020-03-06,1200,11,"Northeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",59,"M","B",701,"HOSPITAL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0982,-118.2943
"890","03/12/2020 12:00:00 AM",2020-03-05,600,10,"West Valley",624,"BATTERY - SIMPLE ASSAULT",68,"F","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.1567,-118.5446
"891","03/07/2020 12:00:00 AM",2020-03-06,1845,9,"Van Nuys",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",49,"M","H",501,"SINGLE FAMILY DWELLING",511,"VERBAL THREAT","IC","Invest Cont",34.1452,-118.4154
"892","03/11/2020 12:00:00 AM",2020-03-11,1800,10,"West Valley",761,"BRANDISH WEAPON",40,"F","W",101,"STREET",102,"HAND GUN","IC","Invest Cont",34.1717,-118.4757
"893","03/17/2020 12:00:00 AM",2020-03-17,1725,2,"Rampart",626,"INTIMATE PARTNER - SIMPLE ASSAULT",34,"M","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0579,-118.2711
"894","03/08/2020 12:00:00 AM",2020-03-08,800,5,"Harbor",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",46,"F","H",101,"STREET",308,"STICK","AA","Adult Arrest",33.7725,-118.2658
"895","03/06/2020 12:00:00 AM",2020-03-06,1615,7,"Wilshire",625,"OTHER ASSAULT",56,"F","W",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.0708,-118.3563
"896","03/11/2020 12:00:00 AM",2020-03-11,1315,2,"Rampart",626,"INTIMATE PARTNER - SIMPLE ASSAULT",30,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.0553,-118.283
"897","03/14/2020 12:00:00 AM",2020-03-13,1735,11,"Northeast",624,"BATTERY - SIMPLE ASSAULT",39,"M","H",203,"OTHER BUSINESS",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0961,-118.2072
"898","03/11/2020 12:00:00 AM",2020-03-09,900,10,"West Valley",626,"INTIMATE PARTNER - SIMPLE ASSAULT",42,"F","O",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",34.1732,-118.5188
"899","03/15/2020 12:00:00 AM",2020-03-15,1730,4,"Hollenbeck",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",54,"M","B",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0766,-118.209
"900","03/19/2020 12:00:00 AM",2020-03-18,2150,9,"Van Nuys",626,"INTIMATE PARTNER - SIMPLE ASSAULT",42,"F","H",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.1817,-118.4509
"901","03/11/2020 12:00:00 AM",2020-03-11,1250,6,"Hollywood",624,"BATTERY - SIMPLE ASSAULT",85,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.1016,-118.3282
"902","03/04/2020 12:00:00 AM",2020-03-04,2200,2,"Rampart",626,"INTIMATE PARTNER - SIMPLE ASSAULT",34,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0836,-118.2917
"903","03/10/2020 12:00:00 AM",2020-03-10,2020,3,"Southwest",626,"INTIMATE PARTNER - SIMPLE ASSAULT",22,"F","B",505,"MOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0109,-118.3112
"904","03/16/2020 12:00:00 AM",2020-03-15,2120,7,"Wilshire",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,"M","H",101,"STREET",102,"HAND GUN","AA","Adult Arrest",34.0475,-118.325
"905","03/12/2020 12:00:00 AM",2020-03-12,645,9,"Van Nuys",624,"BATTERY - SIMPLE ASSAULT",27,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.1897,-118.4509
"906","03/08/2020 12:00:00 AM",2020-03-08,530,10,"West Valley",624,"BATTERY - SIMPLE ASSAULT",46,"M","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",34.1819,-118.536
"907","04/24/2020 12:00:00 AM",2020-03-18,2300,9,"Van Nuys",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",42,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AO","Adult Other",34.1703,-118.4662
"908","03/08/2020 12:00:00 AM",2020-03-08,800,6,"Hollywood",815,"SEXUAL PENETRATION W/FOREIGN OBJECT",23,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0997,-118.335
"909","04/24/2020 12:00:00 AM",2020-03-18,2300,9,"Van Nuys",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",15,"M","X",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,"VERBAL THREAT","AO","Adult Other",34.1703,-118.4662
"910","03/15/2020 12:00:00 AM",2020-03-15,1815,5,"Harbor",624,"BATTERY - SIMPLE ASSAULT",32,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",33.785,-118.2564
"911","03/12/2020 12:00:00 AM",2020-03-12,1400,8,"West LA",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,"M","A",101,"STREET",306,"ROCK/THROWN OBJECT","IC","Invest Cont",34.0649,-118.4372
"912","03/12/2020 12:00:00 AM",2020-03-12,1400,6,"Hollywood",310,"BURGLARY",32,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0863,-118.3019
"913","03/09/2020 12:00:00 AM",2020-03-07,2200,2,"Rampart",627,"CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT",12,"F","H",102,"SIDEWALK",301,"BELT FLAILING INSTRUMENT/CHAIN","AA","Adult Arrest",34.0531,-118.2738
"914","03/15/2020 12:00:00 AM",2020-03-15,1200,11,"Northeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,"F","H",101,"STREET",102,"HAND GUN","AA","Adult Arrest",34.1155,-118.1843
"915","03/08/2020 12:00:00 AM",2020-03-08,2030,6,"Hollywood",210,"ROBBERY",28,"F","W",101,"STREET",207,"OTHER KNIFE","IC","Invest Cont",34.0998,-118.3237
"916","03/11/2020 12:00:00 AM",2020-03-11,900,8,"West LA",888,"TRESPASSING",83,"M","W",501,"SINGLE FAMILY DWELLING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0943,-118.4172
"917","03/10/2020 12:00:00 AM",2020-03-10,2255,5,"Harbor",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,"X","X",102,"SIDEWALK",109,"SEMI-AUTOMATIC PISTOL","AA","Adult Arrest",33.7753,-118.2686
"918","03/08/2020 12:00:00 AM",2020-03-08,1010,4,"Hollenbeck",624,"BATTERY - SIMPLE ASSAULT",39,"M","H",108,"PARKING LOT",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",34.0465,-118.2173
"919","03/14/2020 12:00:00 AM",2020-03-11,100,10,"West Valley",210,"ROBBERY",50,"M","W",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",34.1769,-118.5384
"920","03/09/2020 12:00:00 AM",2020-03-09,1500,7,"Wilshire",624,"BATTERY - SIMPLE ASSAULT",32,"F","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",34.0853,-118.3511
